0,108,28,4,4,70288417,6,4,2,2,22
0,112,16,8,4,2130977,5,4,1,1,22
0,112,20,8,4,2130977,5,4,1,1,22
0,120,16,8,8,33825,4,4,0,0,22
0,112,24,8,4,2130977,5,4,1,1,22
0,112,28,4,4,102794273,6,4,2,2,22
0,116,28,4,4,102794273,6,4,2,2,22
0,120,24,4,4,102794273,6,4,2,2,22
0,124,24,4,4,102794273,6,4,2,2,22
0,120,28,4,4,102794273,6,4,2,2,22
0,124,28,4,4,102794273,6,4,2,2,22
0,64,32,8,4,2130977,5,4,1,1,22
0,64,36,8,4,2130977,5,4,1,1,22
0,72,32,4,4,102794273,6,4,2,2,22
0,76,32,4,4,102794273,6,4,2,2,22
0,72,36,8,4,2130977,5,4,1,1,22
0,64,40,8,8,33825,4,4,0,0,22
0,72,40,8,8,33825,4,4,0,0,22
0,80,32,4,4,70288417,6,4,2,2,22
0,80,36,4,4,70288417,6,4,2,2,22
0,84,32,4,4,70288417,6,4,2,2,22
0,84,36,4,4,70288417,6,4,2,2,22
0,88,32,4,8,3179553,5,4,1,1,22
0,92,32,4,8,3179553,5,4,1,1,22
0,80,40,4,8,3179553,5,4,1,1,22
0,84,40,4,8,3179553,5,4,1,1,22
0,88,40,8,4,2130977,5,4,1,1,22
0,88,44,8,4,2130977,5,4,1,1,22
0,64,48,8,16,99361,4,3,1,1,22
0,72,48,8,16,99361,4,3,1,1,22
0,80,48,8,4,2130977,5,4,1,1,22
0,80,52,8,4,2130977,5,4,1,1,22
0,88,48,4,4,70288417,6,4,2,2,22
0,88,52,4,4,70288417,6,4,2,2,22
0,92,48,4,4,70288417,6,4,2,2,22
0,92,52,4,4,70288417,6,4,2,2,22
0,80,56,8,8,33825,4,4,0,0,22
0,88,56,4,4,70288417,6,4,2,2,22
0,88,60,4,4,70288417,6,4,2,2,22
0,92,56,4,8,3179553,5,4,1,1,22
0,96,32,8,4,4293665,5,3,2,3,22
0,96,36,8,8,4293665,5,3,2,2,22
0,96,44,8,4,4293665,5,3,2,3,22
0,104,32,8,4,4293665,5,3,2,3,22
0,104,36,8,8,4293665,5,3,2,2,22
0,104,44,8,4,4293665,5,3,2,3,22
0,112,32,8,4,2130977,5,4,1,1,22
0,112,36,4,4,102794273,6,4,2,2,22
0,116,36,4,4,102794273,6,4,2,2,22
0,120,32,4,4,70288417,6,4,2,2,22
0,120,36,4,4,70288417,6,4,2,2,22
0,124,32,4,8,3179553,5,4,1,1,22
0,112,40,8,8,33825,4,4,0,0,22
0,120,40,8,4,2130977,5,4,1,1,22
0,120,44,8,4,2130977,5,4,1,1,22
0,96,48,8,8,33825,4,4,0,0,22
0,104,48,4,8,3179553,5,4,1,1,22
0,108,48,4,8,3179553,5,4,1,1,22
0,96,56,8,8,33825,4,4,0,0,22
0,104,56,8,8,33825,4,4,0,0,22
0,112,48,8,8,33825,4,4,0,0,22
0,120,48,8,8,33825,4,4,0,0,22
0,112,56,8,8,33825,4,4,0,0,22
0,120,56,4,4,70288417,6,4,2,2,22
0,120,60,4,4,70288417,6,4,2,2,22
0,124,56,4,8,3179553,5,4,1,1,22
0,0,64,8,4,2130977,5,4,1,1,22
0,0,68,4,4,102794273,6,4,2,2,22
0,4,68,4,4,102794273,6,4,2,2,22
0,8,64,4,4,70288417,6,4,2,2,22
0,8,68,4,4,70288417,6,4,2,2,22
0,12,64,4,4,70288417,6,4,2,2,22
0,12,68,4,4,70288417,6,4,2,2,22
0,0,72,8,4,2130977,5,4,1,1,22
0,0,76,8,4,2130977,5,4,1,1,22
0,8,72,8,4,2130977,5,4,1,1,22
0,8,76,8,4,2130977,5,4,1,1,22
0,16,64,8,4,2130977,5,4,1,1,22
0,16,68,8,4,2130977,5,4,1,1,22
0,24,64,4,4,102794273,6,4,2,2,22
0,28,64,4,4,102794273,6,4,2,2,22
0,24,68,8,4,2130977,5,4,1,1,22
0,16,72,8,8,33825,4,4,0,0,22
0,24,72,4,8,3179553,5,4,1,1,22
0,28,72,4,4,70288417,6,4,2,2,22
0,28,76,4,4,70288417,6,4,2,2,22
0,0,80,4,4,102794273,6,4,2,2,22
0,4,80,4,4,102794273,6,4,2,2,22
0,0,84,8,4,2130977,5,4,1,1,22
0,8,80,8,4,2130977,5,4,1,1,22
0,8,84,4,4,102794273,6,4,2,2,22
0,12,84,4,4,102794273,6,4,2,2,22
0,0,88,8,4,2130977,5,4,1,1,22
0,0,92,4,4,102794273,6,4,2,2,22
0,4,92,4,4,102794273,6,4,2,2,22
0,8,88,4,8,3179553,5,4,1,1,22
0,12,88,4,4,70288417,6,4,2,2,22
0,12,92,4,4,70288417,6,4,2,2,22
0,16,80,8,4,2130977,5,4,1,1,22
0,16,84,8,4,2130977,5,4,1,1,22
0,24,80,4,8,3179553,5,4,1,1,22
0,28,80,4,4,70288417,6,4,2,2,22
0,28,84,4,4,70288417,6,4,2,2,22
0,16,88,4,8,3179553,5,4,1,1,22
0,20,88,4,8,3179553,5,4,1,1,22
0,24,88,4,4,70288417,6,4,2,2,22
0,24,92,4,4,70288417,6,4,2,2,22
0,28,88,4,8,3179553,5,4,1,1,22
0,32,64,4,4,102794273,6,4,2,2,22
0,36,64,4,4,102794273,6,4,2,2,22
0,32,68,4,4,102794273,6,4,2,2,22
0,36,68,4,4,102794273,6,4,2,2,22
0,40,64,4,4,102794273,6,4,2,2,22
0,44,64,4,4,102794273,6,4,2,2,22
0,40,68,4,4,102794273,6,4,2,2,22
0,44,68,4,4,102794273,6,4,2,2,22
0,32,72,4,8,3179553,5,4,1,1,22
0,36,72,4,4,70288417,6,4,2,2,22
0,36,76,4,4,70288417,6,4,2,2,22
0,40,72,4,4,102794273,6,4,2,2,22
0,44,72,4,4,102794273,6,4,2,2,22
0,40,76,4,4,102794273,6,4,2,2,22
0,44,76,4,4,102794273,6,4,2,2,22
0,48,64,16,4,132129,4,3,1,2,22
0,48,68,16,8,132129,4,3,1,1,22
0,48,76,16,4,132129,4,3,1,2,22
0,32,80,4,8,3179553,5,4,1,1,22
0,36,80,4,8,3179553,5,4,1,1,22
0,40,80,4,4,70288417,6,4,2,2,22
0,40,84,4,4,70288417,6,4,2,2,22
0,44,80,4,4,70288417,6,4,2,2,22
0,44,84,4,4,70288417,6,4,2,2,22
0,32,88,4,8,3179553,5,4,1,1,22
0,36,88,4,4,70288417,6,4,2,2,22
0,36,92,4,4,70288417,6,4,2,2,22
0,40,88,4,4,70288417,6,4,2,2,22
0,40,92,4,4,70288417,6,4,2,2,22
0,44,88,4,8,3179553,5,4,1,1,22
0,48,80,4,4,70288417,6,4,2,2,22
0,48,84,4,4,70288417,6,4,2,2,22
0,52,80,4,8,3179553,5,4,1,1,22
0,56,80,4,8,3179553,5,4,1,1,22
0,60,80,4,8,3179553,5,4,1,1,22
0,48,88,4,4,70288417,6,4,2,2,22
0,48,92,4,4,70288417,6,4,2,2,22
0,52,88,4,8,3179553,5,4,1,1,22
0,56,88,4,4,70288417,6,4,2,2,22
0,56,92,4,4,70288417,6,4,2,2,22
0,60,88,4,8,3179553,5,4,1,1,22
0,0,96,8,8,33825,4,4,0,0,22
0,8,96,4,4,102794273,6,4,2,2,22
0,12,96,4,4,102794273,6,4,2,2,22
0,8,100,8,4,2130977,5,4,1,1,22
0,0,104,4,4,102794273,6,4,2,2,22
0,4,104,4,4,102794273,6,4,2,2,22
0,0,108,8,4,2130977,5,4,1,1,22
0,8,104,8,4,2130977,5,4,1,1,22
0,8,108,8,4,2130977,5,4,1,1,22
0,16,96,4,8,3179553,5,4,1,1,22
0,20,96,4,4,70288417,6,4,2,2,22
0,20,100,4,4,70288417,6,4,2,2,22
0,24,96,4,8,3179553,5,4,1,1,22
0,28,96,4,8,3179553,5,4,1,1,22
0,16,104,8,8,33825,4,4,0,0,22
0,24,104,8,8,33825,4,4,0,0,22
0,0,112,8,4,2130977,5,4,1,1,22
0,0,116,4,4,102794273,6,4,2,2,22
0,4,116,4,4,102794273,6,4,2,2,22
0,8,112,8,4,2130977,5,4,1,1,22
0,8,116,4,4,102794273,6,4,2,2,22
0,12,116,4,4,102794273,6,4,2,2,22
0,0,120,8,4,2130977,5,4,1,1,22
0,0,124,8,4,2130977,5,4,1,1,22
0,8,120,4,4,70288417,6,4,2,2,22
0,8,124,4,4,70288417,6,4,2,2,22
0,12,120,4,8,3179553,5,4,1,1,22
0,16,112,4,8,3179553,5,4,1,1,22
0,20,112,4,4,70288417,6,4,2,2,22
0,20,116,4,4,70288417,6,4,2,2,22
0,24,112,8,4,2130977,5,4,1,1,22
0,24,116,4,4,102794273,6,4,2,2,22
0,28,116,4,4,102794273,6,4,2,2,22
0,16,120,4,8,3179553,5,4,1,1,22
0,20,120,4,4,70288417,6,4,2,2,22
0,20,124,4,4,70288417,6,4,2,2,22
0,24,120,4,4,70288417,6,4,2,2,22
0,24,124,4,4,70288417,6,4,2,2,22
0,28,120,4,8,3179553,5,4,1,1,22
0,32,96,8,8,33825,4,4,0,0,22
0,40,96,4,8,3179553,5,4,1,1,22
0,44,96,4,4,70288417,6,4,2,2,22
0,44,100,4,4,70288417,6,4,2,2,22
0,32,104,8,8,33825,4,4,0,0,22
0,40,104,4,4,102794273,6,4,2,2,22
0,44,104,4,4,102794273,6,4,2,2,22
0,40,108,8,4,2130977,5,4,1,1,22
0,48,96,4,4,5375009,5,3,2,4,22
0,52,96,8,4,5375009,5,3,2,3,22
0,60,96,4,4,5375009,5,3,2,4,22
0,48,100,8,8,3277857,5,3,2,2,22
0,56,100,8,8,3277857,5,3,2,2,22
0,48,108,4,4,5375009,5,3,2,4,22
0,52,108,8,4,5375009,5,3,2,3,22
0,60,108,4,4,5375009,5,3,2,4,22
0,32,112,8,8,33825,4,4,0,0,22
0,40,112,8,8,33825,4,4,0,0,22
0,32,120,4,8,3179553,5,4,1,1,22
0,36,120,4,4,70288417,6,4,2,2,22
0,36,124,4,4,70288417,6,4,2,2,22
0,40,120,8,4,2130977,5,4,1,1,22
0,40,124,4,4,102794273,6,4,2,2,22
0,44,124,4,4,102794273,6,4,2,2,22
0,48,112,8,4,2130977,5,4,1,1,22
0,48,116,8,4,2130977,5,4,1,1,22
0,56,112,4,8,3179553,5,4,1,1,22
0,60,112,4,8,3179553,5,4,1,1,22
0,48,120,4,4,70288417,6,4,2,2,22
0,48,124,4,4,70288417,6,4,2,2,22
0,52,120,4,8,3179553,5,4,1,1,22
0,56,120,4,4,70288417,6,4,2,2,22
0,56,124,4,4,70288417,6,4,2,2,22
0,60,120,4,4,70288417,6,4,2,2,22
0,60,124,4,4,70288417,6,4,2,2,22
0,64,64,8,8,33825,4,4,0,0,22
0,72,64,8,8,33825,4,4,0,0,22
0,64,72,4,8,3179553,5,4,1,1,22
0,68,72,4,4,70288417,6,4,2,2,22
0,68,76,4,4,70288417,6,4,2,2,22
0,72,72,8,4,2130977,5,4,1,1,22
0,72,76,4,4,102794273,6,4,2,2,22
0,76,76,4,4,102794273,6,4,2,2,22
0,80,64,8,8,33825,4,4,0,0,22
0,88,64,4,8,3179553,5,4,1,1,22
0,92,64,4,8,3179553,5,4,1,1,22
0,80,72,4,4,102794273,6,4,2,2,22
0,84,72,4,4,102794273,6,4,2,2,22
0,80,76,8,4,2130977,5,4,1,1,22
0,88,72,8,4,2130977,5,4,1,1,22
0,88,76,8,4,2130977,5,4,1,1,22
0,64,80,4,4,102794273,6,4,2,2,22
0,68,80,4,4,102794273,6,4,2,2,22
0,64,84,8,4,2130977,5,4,1,1,22
0,72,80,8,4,2130977,5,4,1,1,22
0,72,84,4,4,102794273,6,4,2,2,22
0,76,84,4,4,102794273,6,4,2,2,22
0,64,88,8,8,33825,4,4,0,0,22
0,72,88,4,4,70288417,6,4,2,2,22
0,72,92,4,4,70288417,6,4,2,2,22
0,76,88,4,4,70288417,6,4,2,2,22
0,76,92,4,4,70288417,6,4,2,2,22
0,80,80,8,4,2130977,5,4,1,1,22
0,80,84,8,4,2130977,5,4,1,1,22
0,88,80,4,8,3179553,5,4,1,1,22
0,92,80,4,4,70288417,6,4,2,2,22
0,92,84,4,4,70288417,6,4,2,2,22
0,80,88,8,4,2130977,5,4,1,1,22
0,80,92,8,4,2130977,5,4,1,1,22
0,88,88,4,4,70288417,6,4,2,2,22
0,88,92,4,4,70288417,6,4,2,2,22
0,92,88,4,4,70288417,6,4,2,2,22
0,92,92,4,4,70288417,6,4,2,2,22
0,96,64,8,8,33825,4,4,0,0,22
0,104,64,4,8,3179553,5,4,1,1,22
0,108,64,4,8,3179553,5,4,1,1,22
0,96,72,4,4,70288417,6,4,2,2,22
0,96,76,4,4,70288417,6,4,2,2,22
0,100,72,4,4,70288417,6,4,2,2,22
0,100,76,4,4,70288417,6,4,2,2,22
0,104,72,4,4,102794273,6,4,2,2,22
0,108,72,4,4,102794273,6,4,2,2,22
0,104,76,4,4,102794273,6,4,2,2,22
0,108,76,4,4,102794273,6,4,2,2,22
0,112,64,4,4,70288417,6,4,2,2,22
0,112,68,4,4,70288417,6,4,2,2,22
0,116,64,4,4,70288417,6,4,2,2,22
0,116,68,4,4,70288417,6,4,2,2,22
0,120,64,4,4,70288417,6,4,2,2,22
0,120,68,4,4,70288417,6,4,2,2,22
0,124,64,4,4,70288417,6,4,2,2,22
0,124,68,4,4,70288417,6,4,2,2,22
0,112,72,4,4,70288417,6,4,2,2,22
0,112,76,4,4,70288417,6,4,2,2,22
0,116,72,4,4,70288417,6,4,2,2,22
0,116,76,4,4,70288417,6,4,2,2,22
0,120,72,8,8,33825,4,4,0,0,22
0,96,80,4,4,70288417,6,4,2,2,22
0,96,84,4,4,70288417,6,4,2,2,22
0,100,80,4,8,3179553,5,4,1,1,22
0,104,80,4,8,3179553,5,4,1,1,22
0,108,80,4,8,3179553,5,4,1,1,22
0,96,88,4,8,3179553,5,4,1,1,22
0,100,88,4,8,3179553,5,4,1,1,22
0,104,88,4,4,70288417,6,4,2,2,22
0,104,92,4,4,70288417,6,4,2,2,22
0,108,88,4,4,70288417,6,4,2,2,22
0,108,92,4,4,70288417,6,4,2,2,22
0,112,80,4,4,70288417,6,4,2,2,22
0,112,84,4,4,70288417,6,4,2,2,22
0,116,80,4,4,70288417,6,4,2,2,22
0,116,84,4,4,70288417,6,4,2,2,22
0,120,80,8,4,2130977,5,4,1,1,22
0,120,84,8,4,2130977,5,4,1,1,22
0,112,88,4,4,102794273,6,4,2,2,22
0,116,88,4,4,102794273,6,4,2,2,22
0,112,92,4,4,102794273,6,4,2,2,22
0,116,92,4,4,102794273,6,4,2,2,22
0,120,88,8,4,2130977,5,4,1,1,22
0,120,92,8,4,2130977,5,4,1,1,22
0,64,96,4,4,70288417,6,4,2,2,22
0,64,100,4,4,70288417,6,4,2,2,22
0,68,96,4,4,70288417,6,4,2,2,22
0,68,100,4,4,70288417,6,4,2,2,22
0,72,96,4,4,70288417,6,4,2,2,22
0,72,100,4,4,70288417,6,4,2,2,22
0,76,96,4,4,70288417,6,4,2,2,22
0,76,100,4,4,70288417,6,4,2,2,22
0,64,104,4,4,70288417,6,4,2,2,22
0,64,108,4,4,70288417,6,4,2,2,22
0,68,104,4,4,70288417,6,4,2,2,22
0,68,108,4,4,70288417,6,4,2,2,22
0,72,104,4,4,102794273,6,4,2,2,22
0,76,104,4,4,102794273,6,4,2,2,22
0,72,108,8,4,2130977,5,4,1,1,22
0,80,96,8,8,3212321,5,3,2,2,22
0,88,96,8,8,3212321,5,3,2,2,22
0,80,104,16,4,2163745,5,3,2,2,22
0,80,108,16,4,2163745,5,3,2,2,22
0,64,112,4,8,3179553,5,4,1,1,22
0,68,112,4,4,70288417,6,4,2,2,22
0,68,116,4,4,70288417,6,4,2,2,22
0,72,112,8,4,2130977,5,4,1,1,22
0,72,116,4,4,102794273,6,4,2,2,22
0,76,116,4,4,102794273,6,4,2,2,22
0,64,120,4,4,70288417,6,4,2,2,22
0,64,124,4,4,70288417,6,4,2,2,22
0,68,120,4,4,70288417,6,4,2,2,22
0,68,124,4,4,70288417,6,4,2,2,22
0,72,120,4,4,102794273,6,4,2,2,22
0,76,120,4,4,102794273,6,4,2,2,22
0,72,124,8,4,2130977,5,4,1,1,22
0,80,112,4,4,4359201,5,3,2,4,22
0,80,116,4,8,4359201,5,3,2,3,22
0,80,124,4,4,4359201,5,3,2,4,22
0,84,112,8,4,4359201,5,3,2,3,22
0,84,116,8,8,4359201,5,3,2,2,22
0,84,124,8,4,4359201,5,3,2,3,22
0,92,112,4,8,2262049,5,3,2,3,22
0,92,120,4,8,2262049,5,3,2,3,22
0,96,96,8,4,2130977,5,4,1,1,22
0,96,100,8,4,2130977,5,4,1,1,22
0,104,96,4,4,70288417,6,4,2,2,22
0,104,100,4,4,70288417,6,4,2,2,22
0,108,96,4,4,70288417,6,4,2,2,22
0,108,100,4,4,70288417,6,4,2,2,22
0,96,104,4,4,70288417,6,4,2,2,22
0,96,108,4,4,70288417,6,4,2,2,22
0,100,104,4,4,70288417,6,4,2,2,22
0,100,108,4,4,70288417,6,4,2,2,22
0,104,104,4,4,70288417,6,4,2,2,22
0,104,108,4,4,70288417,6,4,2,2,22
0,108,104,4,8,3179553,5,4,1,1,22
0,112,96,8,4,2130977,5,4,1,1,22
